rank,id,token,delta,sign
64,294,Ġd,0.2467041015625,+
65,476,Ġor,0.2467041015625,+
66,84421,#aa,0.24560546875,+
67,64575,////////////////////////////////////////////////////////////,0.24462890625,+
68,70688,"""path",0.2442626953125,+
69,438,Ġas,0.2442626953125,+
70,26,;,0.244140625,+
71,506,ĠO,0.243896484375,+
72,67868,#ad,0.2430419921875,+
73,308,Ġn,0.2430419921875,+
74,315,Ġof,0.2418212890625,+
75,508,Ġ[,0.2406005859375,+
76,92385,Ġlorem,0.2398681640625,+
77,77694,#ac,0.2398681640625,+
78,145953,âŀķ,0.23828125,+
79,27,<,0.23779296875,+
80,467,ĠW,0.2357177734375,+
81,444,ĠL,0.2354736328125,+
82,409,Ġde,0.2354736328125,+
83,27405,////////////////////////////////////////////////,0.2347412109375,+
84,468,ĠE,0.234619140625,+
85,74200,Ġsuce,0.2342529296875,+
86,93448,(er,0.2337646484375,+
87,451,ĠN,0.23291015625,+
88,7679,ĠStar,0.232421875,+
89,393,ĠP,0.232421875,+
90,1186,Ġsub,0.232421875,+
91,60908,////////////////////////////////////////////////////////,0.23193359375,+
92,518,Ġat,0.23193359375,+
93,369,Ġfor,0.23095703125,+
94,2073,âĢľ,0.2301025390625,+
95,1959,ĠâĢĶ,0.228759765625,+
96,33653,#ga,0.228759765625,+
97,647,ĠV,0.2274169921875,+
98,1532,ĠNew,0.226806640625,+
99,66251,"""text",0.2265625,+
100,2341,Ġspe,0.2261962890625,+
101,429,Ġthat,0.2216796875,+
102,29011,Ġbod,0.22119140625,+
103,139153,biÃ³,0.220703125,+
104,63906,ippines,0.219482421875,+
105,827,Ġdis,0.2188720703125,+
106,773,Ġso,0.2181396484375,+
107,44974,Ġwithd,0.2177734375,+
108,284,Ġ=,0.217041015625,+
109,76336,#af,0.2169189453125,+
110,6,',0.2169189453125,+
111,61972,âĢķ,0.2169189453125,+
112,537,Ġnot,0.216064453125,+
113,382,.ĊĊ,0.2156982421875,+
114,72155,"""is",0.2156982421875,+
115,282,Ġf,0.21533203125,+
116,10205,Ġ[âĢ¦,0.2152099609375,+
117,4294,Ġagre,0.2147216796875,+
118,263,on,0.21435546875,+
119,547,ĠU,0.214111328125,+
120,145805,Ëĭ,0.2137451171875,+
121,422,ĠD,0.2130126953125,+
122,285,is,0.212646484375,+
123,358,ĠI,0.2125244140625,+
124,580,ac,0.2119140625,+
125,431,ĠR,0.2103271484375,+
126,404,ir,0.210205078125,+
127,98888,Ġtraf,0.2093505859375,+
128,10,+,0.2091064453125,+
129,2030,Ġund,0.208984375,+
130,151643,<|endoftext|>,0.2088623046875,+
131,452,Ġal,0.2069091796875,+
132,35354,Ġkal,0.2064208984375,+
133,71720,"""sync",0.2064208984375,+
134,51636,-Origin,0.2061767578125,+
135,8,),0.205078125,+
136,13935,Â·,0.2044677734375,+
137,40725,__)ĊĊ,0.2039794921875,+
138,74740,"...',Ċ",0.20361328125,+
139,1057,/*,0.2034912109375,+
140,62711,Ġdum,0.202880859375,+
141,76,m,0.2027587890625,+
142,3625,Ġinc,0.202392578125,+
143,92056,...(,0.2015380859375,+
144,96766,ĠVinci,0.2012939453125,+
145,4102,Âł,0.2012939453125,+
146,1345,ĠSe,0.2008056640625,+
147,50653,ĠâĢķ,0.2000732421875,+
148,16862,////////////,0.1995849609375,+
149,95490,-Methods,0.19921875,+
150,58766,xin,0.19873046875,+
151,97656,/////,0.198486328125,+
152,272,Ġc,0.1983642578125,+
153,716,Ġ_,0.1982421875,+
154,40300,;;;;;;;;,0.1978759765625,+
155,655,Ġel,0.1978759765625,+
156,87036,...ĊĊĊĊĊĊ,0.1973876953125,+
157,44917,"""d",0.197265625,+
158,374,Ġis,0.1966552734375,+
159,2146,...ĊĊ,0.1966552734375,+
160,1508,Ġob,0.1964111328125,+
161,27212,Ġamet,0.1961669921875,+
162,305,Ġh,0.196044921875,+
163,1674,ĠAl,0.19580078125,+
164,5434,âĢ¦ĊĊ,0.1956787109375,+
165,49855,ĠÂŃ,0.1956787109375,+
166,59610,âĢĵĊĊ,0.195556640625,+
167,28226,////////////////////////////////////////////////////////////////////////////////,0.1953125,+
168,69959,.setHorizontalAlignment,0.195068359375,+
169,794,ĠSt,0.1942138671875,+
170,364,Ġ',0.1939697265625,+
171,2155,Ġdifferent,0.193603515625,+
172,66844,((((,0.1927490234375,+
173,86744,æĺĵ,0.1923828125,+
174,2477,Ġnon,0.1922607421875,+
175,69,f,0.1922607421875,+
176,1527,ĠAn,0.1915283203125,+
177,67842,alyzed,0.1915283203125,+
178,738,Ġset,0.19140625,+
179,445,"(""",0.191162109375,+
180,595,Ġk,0.19091796875,+
181,946,Ġinter,0.1907958984375,+
182,63553,__)),0.1903076171875,+
183,1114,ement,0.18994140625,+
184,50,S,0.1898193359375,+
185,11132,)(((,0.1898193359375,+
186,3281,Ġspecial,0.189697265625,+
187,368,(),0.1895751953125,+
188,435,Ġr,0.1890869140625,+
189,291,ed,0.1888427734375,+
190,976,Ġem,0.1883544921875,+
191,9136,Ġfi,0.1883544921875,+
192,142725,Ġyuk,0.188232421875,+
193,75,l,0.1878662109375,+
194,60165,ĠSwinger,0.187255859375,+
195,89684,Ġ());ĊĊ,0.1864013671875,+
196,91904,Ġ!=Ċ,0.1859130859375,+
197,281,Ġp,0.185791015625,+
198,12486,ĠÂ«,0.1854248046875,+
199,758,ĠIn,0.1851806640625,+
200,63458,///čĊ,0.18505859375,+
1,145603,áĲĪ,-1.001953125,-
2,142227,Ø£Ø®ÙĪ,-0.9326171875,-
3,145960,áĲī,-0.9248046875,-
4,143074,ØªØŃØ¶,-0.9150390625,-
5,142690,Ġáº¤,-0.9072265625,-
6,133505,ĠØ§ÙĦÙĦØ¬,-0.89599609375,-
7,135264,ĠØ§ÙĦØ£ÙĪØ±ÙĪ,-0.89599609375,-
8,135194,ĠØ§ÙĦØ¹Ø±Ø§,-0.8955078125,-
9,142585,ĠØ§ÙĦØ¥Ø«ÙĨ,-0.884765625,-
10,143636,æĮģãģ£ãģ¦ãģĦ,-0.8818359375,-
11,135602,Ø´Ø¤,-0.8740234375,-
12,131597,ØªØºÙĬ,-0.8623046875,-
13,141792,ØªØ¸Ø§ÙĩØ±,-0.85546875,-
14,135021,ØªØ¬Ø§,-0.8544921875,-
15,134622,ãĤĦãģ£ãģ±,-0.853515625,-
16,128150,Ø£Ø³ÙĦ,-0.85107421875,-
17,127567,Ø¥Ø¬Ø±,-0.84130859375,-
18,143750,ĠØ³Ø¨ØŃ,-0.83740234375,-
19,141592,ØªÙĦÙģØ²ÙĬÙĪÙĨ,-0.83740234375,-
20,141603,ãģ¦ãģĹãģ¾ãģ£ãģ¦,-0.830078125,-
21,142774,ÙħÙĨØ§Ø²,-0.828125,-
22,141097,ãĤªãĥ¼ãĥĹ,-0.81396484375,-
23,141901,ĠTruyá»ģn,-0.8125,-
24,127326,ãĤĤãģ¡ãĤį,-0.81201171875,-
25,121183,åĹ«,-0.8115234375,-
26,137120,Ø§ÙĦØªØ²,-0.80908203125,-
27,143634,Ø£ÙĦÙĪØ§ÙĨ,-0.80859375,-
28,141791,ØªØ¸,-0.8056640625,-
29,116680,è®ĵä»ĸåĢĳ,-0.8046875,-
30,142959,ØªØ³ÙĪÙĬ,-0.802734375,-
31,142003,ãģĮå§ĭãģ¾,-0.80224609375,-
32,137193,ĠGeschÃ¤,-0.8017578125,-
33,138850,ØªØµØ±,-0.80029296875,-
34,119106,åİŃ,-0.79150390625,-
35,143072,Ø§Ø³ØªÙĤÙĦ,-0.78955078125,-
36,128028,å¤īãģĪ,-0.7890625,-
37,139644,ØªÙĤØ§Ø±,-0.78662109375,-
38,143672,Ø¨Ø±Ø´,-0.7861328125,-
39,138291,ØªÙĪØ²,-0.7861328125,-
40,136439,ĠkaÅ¼dym,-0.78076171875,-
41,141446,ØªØµØ±Ùģ,-0.7802734375,-
42,141173,ĠÙĬÙĪØ³,-0.77880859375,-
43,142038,ãĤ·ãĥ§ãĥ¼,-0.7783203125,-
44,141188,ĠØ§ÙĦØ¯ÙĨÙĬ,-0.77783203125,-
45,140078,ÙħÙĨØ¸Ùħ,-0.7763671875,-
46,141654,ĠChá»ĭ,-0.77587890625,-
47,143470,Ø³ÙĤÙĪ,-0.7744140625,-
48,143349,Ø§ØŃØªÙħ,-0.7734375,-
49,143850,ĠØ§ÙĦØ¯ÙĬÙħÙĤØ±Ø§Ø·,-0.77294921875,-
50,137230,ØªÙĪØ¬,-0.7724609375,-
51,138254,ØªÙĪØ§Ø¬Ø¯,-0.77099609375,-
52,138282,ÙħØ±Ø§Ùĥ,-0.76904296875,-
53,133467,ĠØ§ÙĦÙħØ±Ø£,-0.76708984375,-
54,136972,ĠØ§ÙĦÙħØ®ØªÙĦÙģ,-0.76708984375,-
55,136136,Ø£ÙģØ±,-0.765625,-
56,134016,ĠØ£Ø«ÙĨ,-0.76513671875,-
57,127396,ÙħØ¤Ø³,-0.76513671875,-
58,141206,ĠMá»įi,-0.76513671875,-
59,132606,ĠØ§ÙĦØ«Ø§ÙĦ,-0.7626953125,-
60,140573,ÙħÙĬØ§Ùĩ,-0.76220703125,-
61,140540,ÙħÙĪØ§ÙĤÙģ,-0.7607421875,-
62,142666,Ø¥Ø²,-0.759765625,-
63,141121,ÙħØµÙĦØŃØ©,-0.7587890625,-
64,131463,ÙĨØªØ§Ø¦,-0.75830078125,-
65,139082,ĠÙĪØŃØª,-0.75732421875,-
66,138235,ãģĦãģ£ãģ±,-0.75634765625,-
67,137969,ØªÙĨØ³ÙĬ,-0.75634765625,-
68,143951,ÙħÙģØ§ÙĪØ¶Ø§Øª,-0.75439453125,-
69,142878,ØªØ£Ø³ÙĬ,-0.7529296875,-
70,127482,ĠØ§ÙĦØ£ÙħØ±ÙĬ,-0.7529296875,-
71,135220,Ø¥Øµ,-0.75244140625,-
72,141243,Ø£ØºÙĦØ¨,-0.751953125,-
73,142256,ØªØ®Ø·,-0.751953125,-
74,133448,ĠØ§ÙĦØ®Ùħ,-0.751953125,-
75,140147,ÙħÙĦØ§Ø¨,-0.75146484375,-
76,141509,ç¾İåĳ³ãģĹ,-0.75048828125,-
77,135929,ØªÙĥÙĨ,-0.75,-
78,138798,Ø¥ÙĬÙħ,-0.7490234375,-
79,138136,ĠzwiÄħzku,-0.7490234375,-
80,138730,Ø¥Ø¨Ø±,-0.748046875,-
81,134679,ãĥ¢ãĥĩ,-0.748046875,-
82,135131,ĠØ¨ÙĪØ§Ø³,-0.7470703125,-
83,143358,Ø£ÙĪØ¶Ø§Ø¹,-0.74658203125,-
84,135953,ÙħØµØ§ÙĦØŃ,-0.74658203125,-
85,137194,ĠGeschÃ¤fts,-0.74609375,-
86,139250,ØªØ®ÙĦ,-0.74560546875,-
87,135411,Ø§ÙĦØ£Ø±,-0.74560546875,-
88,140943,ãģįãĤĮ,-0.74462890625,-
89,143427,ÙħØ¯ÙĬØ±ÙĬØ©,-0.744140625,-
90,138229,ÙĨÙħÙĪØ°,-0.74365234375,-
91,126773,Ø§Ø®ÙĦ,-0.74365234375,-
92,135865,ĠØ±ÙħØ¶,-0.7431640625,-
93,143746,Ø§ÙĦØ·Ø§Ø¦Ùģ,-0.74267578125,-
94,138773,Ø³Ø¦ÙĦ,-0.7421875,-
95,143050,æĪĳãģĮå®¶,-0.7421875,-
96,141380,ĠCuá»Ļc,-0.73779296875,-
97,141203,èĭ¦ãģĹ,-0.736328125,-
98,142159,ãĤ¦ãĤ©ãĥ¼,-0.736328125,-
99,111855,éļ¨æĻĤ,-0.7353515625,-
100,113601,è®ĵæĪĳ,-0.7353515625,-
101,127666,ãģĻãģĶ,-0.7353515625,-
102,139209,ØªÙĤÙĦÙĬØ¯,-0.73388671875,-
103,141149,Ø£ÙĪØ±Ø§ÙĤ,-0.7333984375,-
104,140850,ØªÙģÙĥ,-0.7333984375,-
105,91599,"""urls",-0.73291015625,-
106,143218,Ø¹Ø§Ø·Ùģ,-0.732421875,-
107,143609,ÙħÙĨØ§ÙĤ,-0.73193359375,-
108,143683,ĠÙĨØ·,-0.73193359375,-
109,142901,Ø§Ø³ØªÙģØ§Ø¯Ø©,-0.73193359375,-
110,118651,ç¾İéºĹ,-0.73095703125,-
111,141351,ĠDiá»ħn,-0.73095703125,-
112,140475,ãĤ¨ãĥįãĥ«ãĤ®,-0.72802734375,-
113,143560,Ø¥Ø¯Ø§Ø±,-0.7275390625,-
114,137848,Ø¹Ø±ÙĪ,-0.7265625,-
115,135847,ÙħØ·ÙĦ,-0.72607421875,-
116,125844,Ø§ÙĤØªØµ,-0.724609375,-
117,131580,ãĤ»ãĥķãĥ¬,-0.724609375,-
118,136745,ĠHÆ°á»Ľng,-0.72314453125,-
119,139702,æĬĳãģĪ,-0.72216796875,-
120,141469,ÙģØ¹Ø§ÙĦÙĬ,-0.72021484375,-
121,134611,Ø§ÙĩØªÙħ,-0.72021484375,-
122,143613,ãĥľãĥ¼ãĥī,-0.7197265625,-
123,143927,ÙħÙĥÙĪÙĨ,-0.71923828125,-
124,119116,èĨ½,-0.71875,-
125,96035,ãģĤãĤĬãģĮãģ¨ãģĨãģĶãģĸ,-0.71875,-
126,141821,ĠØ§ÙĦØ£ÙĬ,-0.71826171875,-
127,143270,ãĤŃãĥ¬ãĤ¤,-0.71728515625,-
128,116801,æĵĶå¿ĥ,-0.71728515625,-
129,140537,ĠÙĦÙĦØºØ§,-0.716796875,-
130,140288,ĠGiáº¥y,-0.71630859375,-
131,118086,çį¸,-0.71533203125,-
132,140882,ãģĮãģĭãģĭ,-0.71484375,-
133,141211,ĠØ§ÙĦÙģÙĨØ¯,-0.712890625,-
134,140132,ãĥĹãĥ¬ãĤ¼,-0.71240234375,-
135,138600,Ø£ÙģÙĥØ§Ø±,-0.71142578125,-
136,142838,Ø¨Ø±ÙħØ¬,-0.7109375,-
137,138591,Ø³ØªØŃÙĤ,-0.71044921875,-
138,139253,ØªØ³Ùħ,-0.71044921875,-
139,142126,ĠGespr,-0.7099609375,-
140,138847,ĠÙĤÙĨØ§,-0.70947265625,-
141,141120,ÙħØµÙĦ,-0.7080078125,-
142,138808,ĠØ§ÙĦØ¬ÙĩØ§,-0.70751953125,-
143,142121,ĠHÆ¡n,-0.70751953125,-
144,143326,ÙħÙĪØ§Ùģ,-0.70703125,-
145,140457,é£Łãģ¹ãģ¦,-0.70654296875,-
146,136663,ÙħØªØ§Ø¨,-0.70654296875,-
147,139660,ç´łæĻ´,-0.70654296875,-
148,140416,ãģķãģ¾ãģĸãģ¾,-0.7060546875,-
149,142923,ĠØ£ÙģØ±ÙĬ,-0.70458984375,-
150,142257,ØªØ®Ø·ÙĬØ·,-0.70458984375,-
151,136152,Ø£Ø·ÙģØ§ÙĦ,-0.70361328125,-
152,111546,è®ĵäºº,-0.703125,-
153,116808,è®ĵä»ĸ,-0.70263671875,-
154,138283,ÙħØ±Ø§ÙĥØ²,-0.7021484375,-
155,121402,é¾ĩ,-0.7021484375,-
156,143452,ĠtecrÃ¼be,-0.70166015625,-
157,143138,ãĤªãĥªãĤ¸,-0.70166015625,-
158,134109,ØªØ´Ùĥ,-0.70166015625,-
159,141721,ĠØ§ÙĦÙħØªØ¹ÙĦ,-0.69873046875,-
160,142090,ÙħØ¬ÙħÙĪØ¹Ø§Øª,-0.6982421875,-
161,141454,ãĥĹãĥŃãĤ°ãĥ©,-0.69677734375,-
162,142809,å¼ķãģ£è¶ĬãģĹ,-0.69677734375,-
163,137282,ÙħØ²ÙĬØ¯,-0.6943359375,-
164,128111,ÙħØ¨Ø§Ø¯,-0.69384765625,-
165,141915,ĠÄĲiá»ĥm,-0.69384765625,-
166,140840,Ø£ØµÙĪÙĦ,-0.69384765625,-
167,140345,ãģŁãģıãģªãģĦ,-0.693359375,-
168,118723,å¨Ľæ¨Ĥ,-0.693359375,-
169,28843,Ġpione,-0.6923828125,-
170,145901,ìıŃ,-0.69140625,-
171,135433,ĠVá»ģ,-0.69140625,-
172,136557,ÙħØ¯Ø§Ø±,-0.69140625,-
173,142636,meyeceÄŁi,-0.69091796875,-
174,113169,è«®è©¢,-0.689453125,-
175,141789,Ø£ÙħØ§ÙĨ,-0.6884765625,-
176,144484,ê»ı,-0.6884765625,-
177,145520,ìį½,-0.6884765625,-
178,75653,Ġmooie,-0.6875,-
179,137592,ĠkoÅĽci,-0.6875,-
180,144281,ê½¤,-0.6875,-
181,139251,ØªØ®ÙĦØµ,-0.68701171875,-
182,139849,ĠØµØº,-0.68701171875,-
183,142900,Ø§Ø³ØªÙģ,-0.68701171875,-
184,140917,ĠGrÃ¼nde,-0.68701171875,-
185,141299,Ø§ÙĦÙĬØ§Ø¨,-0.6865234375,-
186,140366,ĠMáº·t,-0.68603515625,-
187,130379,ØªÙĨÙģÙĬ,-0.685546875,-
188,143958,ĠHÃ´m,-0.68505859375,-
189,139602,ĠCÃ¹ng,-0.68505859375,-
190,142836,ãģĬåĭ§ãĤģ,-0.68505859375,-
191,140848,ìĤ¬ë¬´,-0.6845703125,-
192,119164,å±į,-0.6845703125,-
193,137810,ĠØ£Ø¨Ø±,-0.68359375,-
194,137445,à¹ģà¸Ĭà¸¡,-0.68359375,-
195,142346,Ø£ÙģÙĦ,-0.68310546875,-
196,115808,æĵ¾,-0.68310546875,-
197,145387,ìĥ¬,-0.68310546875,-
198,136558,ÙħØ¯Ø§Ø±Ø³,-0.6826171875,-
199,143406,Ø§Ø³ØªØ¹ÙħØ§ÙĦ,-0.68212890625,-
200,143810,ĠogÃ³le,-0.68212890625,-
